projectId,startDate,endDate,ProjValue,impact_category,process_name,kpi_name,actual,bp_lower_bound,bp_upper_bound,bp_range_display,unit,higher_is_better,importance_weight,score,phase wt,process wt,KPI wt,realized_value,unrealized_value,process_level_unrealized_value,phase_level_unrealized_value,ID,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,BR Insurance,operations,RFIs Lead Time,0.77,7,99,> 7 days, days,TRUE,2,16,0.6,0.5,0.4,6.4,33.6,16.8,10.08,P-NE-011BR Insuranceoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,BR Insurance,operations,RFIs Rate,0.048,0.3,0.5,30-50%, days,FALSE,2,21,0.5,0.3,0.2,4.2,15.8,4.74,2.37,P-NE-011BR Insuranceoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,BR Insurance,operations,Submittals Closed on Time,0.152,0.8,1,> 80%,%,TRUE,3,24,0.6,0.5,0.05,1.2,3.8,1.9,1.14,P-NE-011BR Insuranceoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,BR Insurance,operations,Submittals Lead Time,5.67,21,99,> 21 days, days,TRUE,2,32,0.6,0.5,0.1,3.2,6.8,3.4,2.04,P-NE-011BR Insuranceoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,BR Insurance,operations,Submittals Rate,0.24,0.8,1,> 80%,%,TRUE,3,35,0.5,0.3,0.15,5.25,9.75,2.925,1.4625,P-NE-011BR Insuranceoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,BR Insurance,quality,Observation Rate,0.0658,0,0.14,> 1/week,/week,TRUE,2,49,0.6,0.05,0.15,7.35,7.65,0.3825,0.2295,P-NE-011BR Insurancequality,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,BR Insurance,quality,Observations Closed on Time,0.424,0.8,1,> 80%,%,TRUE,2,55,0.6,0.05,0.35,19.25,15.75,0.7875,0.4725,P-NE-011BR Insurancequality,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,BR Insurance,quality,Quality Insp. Attach. Rate,0.41,1,99,> 1/insp.,/insp.,TRUE,2,43,0.6,0.05,0.1,4.3,5.7,0.285,0.171,P-NE-011BR Insurancequality,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,BR Insurance,quality,Quality Inspection Rate,0.0434,0,0.14,> 1/week,/week,TRUE,4,33,0.6,0.05,0.4,13.2,26.8,1.34,0.804,P-NE-011BR Insurancequality,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,BR Insurance,safety,Incident Detail Quality,0.0551,0.9,1,> 90%,%,TRUE,1,24,0.6,0.2,0.15,3.6,11.4,2.28,1.368,P-NE-011BR Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,BR Insurance,safety,Incident Rate,1.04,0,0,0, incidents,FALSE,4,43,0.6,0.2,0.2,8.6,11.4,2.28,1.368,P-NE-011BR Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,BR Insurance,safety,Near Miss Detail Quality,0,0.9,1,> 90%,%,TRUE,1,9,0.6,0.2,0,0,0,0,0,P-NE-011BR Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,BR Insurance,safety,Near Miss Rate,0,0,0,0, near misses,FALSE,2,15,0.6,0.2,0,0,0,0,0,P-NE-011BR Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,BR Insurance,safety,Safety Insp. Attach. Rate,0.15,1,99,> 1/insp.,/insp.,TRUE,2,10,0.6,0.2,0.05,0.5,4.5,0.9,0.54,P-NE-011BR Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,BR Insurance,safety,Safety Inspection Rate,0.07,0,0.14,> 1/week,/week,TRUE,3,45,0.6,0.2,0.3,13.5,16.5,3.3,1.98,P-NE-011BR Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,BR Insurance,safety,Safety Training,0.243,0.9,1,> 90%,%,TRUE,3,22,0.6,0.2,0.3,6.6,23.4,4.68,2.808,P-NE-011BR Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,communication,Daily Logs Delay,2.49,0,1,Same day, days,FALSE,2,17,0.6,0.15,0.3,5.1,24.9,3.735,2.241,P-NE-011CA Insurancecommunication,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,communication,Daily Logs Rate,0.55,0,1,> 1/day,/day,TRUE,2,55,0.6,0.15,0.2,11,9,1.35,0.81,P-NE-011CA Insurancecommunication,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,communication,Meetings Documentation,0.44,0,1,"Minutes, Topic & Attachment", types,TRUE,1,44,0.6,0.15,0.3,13.2,16.8,2.52,1.512,P-NE-011CA Insurancecommunication,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,communication,Meetings Rate,0.0378,0,0.14,> 1/week,/week,TRUE,1,27,0.6,0.15,0.2,5.4,14.6,2.19,1.314,P-NE-011CA Insurancecommunication,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,financial,Budgets Create Date,-3.6,-30,0,> 30 days pre kickoff, days prior,TRUE,1,56,0.6,0.1,0.05,2.8,2.2,0.22,0.132,P-NE-011CA Insurancefinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,financial,Budgets Usage Rate,0.48,0,1,> 1/proj day,/day,TRUE,4,48,0.6,0.1,0.03,1.44,1.56,0.156,0.0936,P-NE-011CA Insurancefinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,financial,Change Order Time to Close,10.22,0,14,< 14 days, days,FALSE,3,27,0.5,0.2,0.25,6.75,18.25,3.65,1.825,P-NE-011CA Insurancefinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,financial,Change Order to Budget Ratio,0.082,0,0.1,< 10%,%,FALSE,3,18,0.6,0.1,0.25,4.5,20.5,2.05,1.23,P-NE-011CA Insurancefinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,financial,Contract to Budget Ratio (Deviation),0.09,0,0.25,>25%,%,FALSE,3,36,0.6,0.1,0.05,1.8,3.2,0.32,0.192,P-NE-011CA Insurancefinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,financial,Invoice to Contract Ratio (Deviation),0.08,0,0.1,< 10%,%,FALSE,2,20,0.6,0.1,0.02,0.4,1.6,0.16,0.096,P-NE-011CA Insurancefinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,financial,Payments to Invoices Ratio (Deviation),0.043,0,0.1,< 10%,%,FALSE,4,57,0.6,0.1,0.35,19.95,15.05,1.505,0.903,P-NE-011CA Insurancefinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,operations,RFIs Closed on Time,0.4,0.8,1,> 80%,%,TRUE,3,55,0.6,0.5,0.1,5.5,4.5,2.25,1.35,P-NE-011CA Insuranceoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,operations,RFIs Lead Time,3.22,7,99,> 7 days, days,TRUE,2,51,0.6,0.5,0.3,15.3,14.7,7.35,4.41,P-NE-011CA Insuranceoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,operations,RFIs Rate,0.183,0.3,0.5,30-50%, days,FALSE,2,66,0.5,0.3,0.2,13.2,6.8,2.04,1.02,P-NE-011CA Insuranceoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,operations,Submittals Closed on Time,0.528,0.8,1,> 80%,%,TRUE,3,71,0.6,0.5,0.1,7.1,2.9,1.45,0.87,P-NE-011CA Insuranceoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,operations,Submittals Lead Time,8.61,21,99,> 21 days, days,TRUE,2,46,0.6,0.5,0.15,6.9,8.1,4.05,2.43,P-NE-011CA Insuranceoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,operations,Submittals Rate,0.264,0.8,1,> 80%,%,TRUE,3,38,0.5,0.3,0.15,5.7,9.3,2.79,1.395,P-NE-011CA Insuranceoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,quality,Observation Rate,0.07,0,0.14,> 1/week,/week,TRUE,2,52,0.6,0.05,0.3,15.6,14.4,0.72,0.432,P-NE-011CA Insurancequality,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,quality,Observations Closed on Time,0.184,0.8,1,> 80%,%,TRUE,2,25,0.6,0.05,0.3,7.5,22.5,1.125,0.675,P-NE-011CA Insurancequality,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,quality,Quality Insp. Attach. Rate,0.37,1,99,> 1/insp.,/insp.,TRUE,2,39,0.6,0.05,0.2,7.8,12.2,0.61,0.366,P-NE-011CA Insurancequality,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,quality,Quality Inspection Rate,0.0728,0,0.14,> 1/week,/week,TRUE,4,54,0.6,0.05,0.2,10.8,9.2,0.46,0.276,P-NE-011CA Insurancequality,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,safety,Incident Detail Quality,0.0988,0.9,1,> 90%,%,TRUE,1,47,0.6,0.2,0.2,9.4,10.6,2.12,1.272,P-NE-011CA Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,safety,Incident Rate,1.1,0,0,0, incidents,FALSE,4,40,0.6,0.2,0.2,8,12,2.4,1.44,P-NE-011CA Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,safety,Near Miss Detail Quality,0,0.9,1,> 90%,%,TRUE,1,31,0.6,0.2,0,0,0,0,0,P-NE-011CA Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,safety,Near Miss Rate,0,0,0,0, near misses,FALSE,2,41,0.6,0.2,0,0,0,0,0,P-NE-011CA Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,safety,Safety Insp. Attach. Rate,0.25,1,99,> 1/insp.,/insp.,TRUE,2,20,0.6,0.2,0.1,2,8,1.6,0.96,P-NE-011CA Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,safety,Safety Inspection Rate,0.0252,0,0.14,> 1/week,/week,TRUE,3,13,0.6,0.2,0.1,1.3,8.7,1.74,1.044,P-NE-011CA Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,CA Insurance,safety,Safety Training,0.468,0.9,1,> 90%,%,TRUE,3,47,0.6,0.2,0.4,18.8,21.2,4.24,2.544,P-NE-011CA Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,communication,Daily Logs Delay,1.5,0,1,Same day, days,FALSE,2,50,0.4,0.05,0.3,15,15,0.75,0.3,P-NE-011Costcommunication,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,communication,Daily Logs Rate,0.29,0,1,> 1/day,/day,TRUE,2,29,0.4,0.05,0.15,4.35,10.65,0.5325,0.213,P-NE-011Costcommunication,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,communication,Meetings Documentation,0.36,0,1,"Minutes, Topic & Attachment", types,TRUE,1,36,0.4,0.05,0.35,12.6,22.4,1.12,0.448,P-NE-011Costcommunication,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,communication,Meetings Rate,0.0546,0,0.14,> 1/week,/week,TRUE,1,39,0.4,0.05,0.2,7.8,12.2,0.61,0.244,P-NE-011Costcommunication,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,financial,Budgets Create Date,13.2,-30,0,> 30 days pre kickoff, days prior,TRUE,1,28,0.4,0.25,0.03,0.84,2.16,0.54,0.216,P-NE-011Costfinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,financial,Budgets Usage Rate,0.1,0,1,> 1/proj day,/day,TRUE,4,10,0.4,0.25,0.1,1,9,2.25,0.9,P-NE-011Costfinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,financial,Change Order Time to Close,8.68,0,14,< 14 days, days,FALSE,3,38,0.5,0.2,0.15,5.7,9.3,1.86,0.93,P-NE-011Costfinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,financial,Change Order to Budget Ratio,0.069,0,0.1,< 10%,%,FALSE,3,31,0.4,0.25,0.35,10.85,24.15,6.0375,2.415,P-NE-011Costfinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,financial,Contract to Budget Ratio (Deviation),0.0775,0,0.25,>25%,%,FALSE,3,31,0.4,0.25,0.3,9.3,20.7,5.175,2.07,P-NE-011Costfinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,financial,Invoice to Contract Ratio (Deviation),0.071,0,0.1,< 10%,%,FALSE,2,29,0.4,0.25,0.02,0.58,1.42,0.355,0.142,P-NE-011Costfinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,financial,Payments to Invoices Ratio (Deviation),0.053,0,0.1,< 10%,%,FALSE,4,47,0.4,0.25,0.05,2.35,2.65,0.6625,0.265,P-NE-011Costfinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,operations,RFIs Closed on Time,0.176,0.8,1,> 80%,%,TRUE,3,27,0.4,0.45,0.1,2.7,7.3,3.285,1.314,P-NE-011Costoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,operations,RFIs Lead Time,1.96,7,99,> 7 days, days,TRUE,2,33,0.4,0.45,0.3,9.9,20.1,9.045,3.618,P-NE-011Costoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,operations,RFIs Rate,0.138,0.3,0.5,30-50%, days,FALSE,2,51,0.5,0.3,0.15,7.65,7.35,2.205,1.1025,P-NE-011Costoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,operations,Submittals Closed on Time,0.08,0.8,1,> 80%,%,TRUE,3,15,0.4,0.45,0.1,1.5,8.5,3.825,1.53,P-NE-011Costoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,operations,Submittals Lead Time,4.83,21,99,> 21 days, days,TRUE,2,28,0.4,0.45,0.25,7,18,8.1,3.24,P-NE-011Costoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,operations,Submittals Rate,0.264,0.8,1,> 80%,%,TRUE,3,38,0.5,0.3,0.1,3.8,6.2,1.86,0.93,P-NE-011Costoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,quality,Observation Rate,0.0658,0,0.14,> 1/week,/week,TRUE,2,49,0.4,0.15,0.15,7.35,7.65,1.1475,0.459,P-NE-011Costquality,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,quality,Observations Closed on Time,0.616,0.8,1,> 80%,%,TRUE,2,79,0.4,0.15,0.45,35.55,9.45,1.4175,0.567,P-NE-011Costquality,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,quality,Quality Insp. Attach. Rate,0.59,1,99,> 1/insp.,/insp.,TRUE,2,61,0.4,0.15,0.1,6.1,3.9,0.585,0.234,P-NE-011Costquality,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,quality,Quality Inspection Rate,0.07,0,0.14,> 1/week,/week,TRUE,4,52,0.4,0.15,0.3,15.6,14.4,2.16,0.864,P-NE-011Costquality,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,safety,Incident Detail Quality,0.0893,0.9,1,> 90%,%,TRUE,1,42,0.4,0.1,0.15,6.3,8.7,0.87,0.348,P-NE-011Costsafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,safety,Incident Rate,1.24,0,0,0, incidents,FALSE,4,33,0.4,0.1,0.4,13.2,26.8,2.68,1.072,P-NE-011Costsafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,safety,Near Miss Detail Quality,0,0.9,1,> 90%,%,TRUE,1,30,0.4,0.1,0,0,0,0,0,P-NE-011Costsafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,safety,Near Miss Rate,0,0,0,0, near misses,FALSE,2,14,0.4,0.1,0,0,0,0,0,P-NE-011Costsafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,safety,Safety Insp. Attach. Rate,0.36,1,99,> 1/insp.,/insp.,TRUE,2,31,0.4,0.1,0.15,4.65,10.35,1.035,0.414,P-NE-011Costsafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,safety,Safety Inspection Rate,0.0392,0,0.14,> 1/week,/week,TRUE,3,23,0.4,0.1,0.15,3.45,11.55,1.155,0.462,P-NE-011Costsafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Cost,safety,Safety Training,0.441,0.9,1,> 90%,%,TRUE,3,44,0.4,0.1,0.15,6.6,8.4,0.84,0.336,P-NE-011Costsafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,communication,Daily Logs Delay,0.69,0,1,Same day, days,FALSE,2,77,0.5,0.1,0.2,15.4,4.6,0.46,0.23,P-NE-011GL Insurancecommunication,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,communication,Daily Logs Rate,0.47,0,1,> 1/day,/day,TRUE,2,47,0.5,0.1,0.3,14.1,15.9,1.59,0.795,P-NE-011GL Insurancecommunication,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,communication,Meetings Documentation,0.47,0,1,"Minutes, Topic & Attachment", types,TRUE,1,47,0.5,0.1,0.35,16.45,18.55,1.855,0.9275,P-NE-011GL Insurancecommunication,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,communication,Meetings Rate,0.084,0,0.14,> 1/week,/week,TRUE,1,60,0.5,0.1,0.15,9,6,0.6,0.3,P-NE-011GL Insurancecommunication,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,financial,Budgets Create Date,12,-30,0,> 30 days pre kickoff, days prior,TRUE,1,30,0.5,0.05,0.03,0.9,2.1,0.105,0.0525,P-NE-011GL Insurancefinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,financial,Budgets Usage Rate,0.13,0,1,> 1/proj day,/day,TRUE,4,13,0.5,0.05,0.1,1.3,8.7,0.435,0.2175,P-NE-011GL Insurancefinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,financial,Change Order Time to Close,11.9,0,14,< 14 days, days,FALSE,3,15,0.5,0.2,0.25,3.75,21.25,4.25,2.125,P-NE-011GL Insurancefinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,financial,Change Order to Budget Ratio,0.068,0,0.1,< 10%,%,FALSE,3,32,0.5,0.05,0.25,8,17,0.85,0.425,P-NE-011GL Insurancefinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,financial,Contract to Budget Ratio (Deviation),0.0975,0,0.25,>25%,%,FALSE,3,39,0.5,0.05,0.15,5.85,9.15,0.4575,0.22875,P-NE-011GL Insurancefinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,financial,Invoice to Contract Ratio (Deviation),0.065,0,0.1,< 10%,%,FALSE,2,35,0.5,0.05,0.02,0.7,1.3,0.065,0.0325,P-NE-011GL Insurancefinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,financial,Payments to Invoices Ratio (Deviation),0.076,0,0.1,< 10%,%,FALSE,4,24,0.5,0.05,0.2,4.8,15.2,0.76,0.38,P-NE-011GL Insurancefinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,operations,RFIs Closed on Time,0.496,0.8,1,> 80%,%,TRUE,3,67,0.5,0.45,0.05,3.35,1.65,0.7425,0.37125,P-NE-011GL Insuranceoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,operations,RFIs Lead Time,2.38,7,99,> 7 days, days,TRUE,2,39,0.5,0.45,0.1,3.9,6.1,2.745,1.3725,P-NE-011GL Insuranceoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,operations,RFIs Rate,0.132,0.3,0.5,30-50%, days,FALSE,2,49,0.5,0.3,0.4,19.6,20.4,6.12,3.06,P-NE-011GL Insuranceoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,operations,Submittals Closed on Time,0.496,0.8,1,> 80%,%,TRUE,3,67,0.5,0.45,0.05,3.35,1.65,0.7425,0.37125,P-NE-011GL Insuranceoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,operations,Submittals Lead Time,7.77,21,99,> 21 days, days,TRUE,2,42,0.5,0.45,0.15,6.3,8.7,3.915,1.9575,P-NE-011GL Insuranceoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,operations,Submittals Rate,0.384,0.8,1,> 80%,%,TRUE,3,53,0.5,0.3,0.25,13.25,11.75,3.525,1.7625,P-NE-011GL Insuranceoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,quality,Observation Rate,0.0252,0,0.14,> 1/week,/week,TRUE,2,20,0.5,0.15,0.1,2,8,1.2,0.6,P-NE-011GL Insurancequality,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,quality,Observations Closed on Time,0.144,0.8,1,> 80%,%,TRUE,2,20,0.5,0.15,0.25,5,20,3,1.5,P-NE-011GL Insurancequality,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,quality,Quality Insp. Attach. Rate,0.23,1,99,> 1/insp.,/insp.,TRUE,2,25,0.5,0.15,0.3,7.5,22.5,3.375,1.6875,P-NE-011GL Insurancequality,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,quality,Quality Inspection Rate,0.0252,0,0.14,> 1/week,/week,TRUE,4,20,0.5,0.15,0.35,7,28,4.2,2.1,P-NE-011GL Insurancequality,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,safety,Incident Detail Quality,0.1197,0.9,1,> 90%,%,TRUE,1,58,0.5,0.25,0.2,11.6,8.4,2.1,1.05,P-NE-011GL Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,safety,Incident Rate,1.3,0,0,0, incidents,FALSE,4,30,0.5,0.25,0.35,10.5,24.5,6.125,3.0625,P-NE-011GL Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,safety,Near Miss Detail Quality,0,0.9,1,> 90%,%,TRUE,1,33,0.5,0.25,0,0,0,0,0,P-NE-011GL Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,safety,Near Miss Rate,0,0,0,0, near misses,FALSE,2,41,0.5,0.25,0,0,0,0,0,P-NE-011GL Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,safety,Safety Insp. Attach. Rate,0.58,1,99,> 1/insp.,/insp.,TRUE,2,53,0.5,0.25,0.1,5.3,4.7,1.175,0.5875,P-NE-011GL Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,safety,Safety Inspection Rate,0.0588,0,0.14,> 1/week,/week,TRUE,3,37,0.5,0.25,0.2,7.4,12.6,3.15,1.575,P-NE-011GL Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,GL Insurance,safety,Safety Training,0.666,0.9,1,> 90%,%,TRUE,3,69,0.5,0.25,0.15,10.35,4.65,1.1625,0.58125,P-NE-011GL Insurancesafety,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Safety,communication,Daily Logs Delay,2.52,0,1,Same day, days,FALSE,2,16,0.6,0.1,0.25,4,21,2.1,1.26,P-NE-011Safetycommunication,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Safety,communication,Daily Logs Rate,0.35,0,1,> 1/day,/day,TRUE,2,35,0.6,0.1,0.15,5.25,9.75,0.975,0.585,P-NE-011Safetycommunication,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Safety,communication,Meetings Documentation,0.19,0,1,"Minutes, Topic & Attachment", types,TRUE,1,19,0.6,0.1,0.35,6.65,28.35,2.835,1.701,P-NE-011Safetycommunication,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Safety,communication,Meetings Rate,0.0182,0,0.14,> 1/week,/week,TRUE,1,13,0.6,0.1,0.25,3.25,21.75,2.175,1.305,P-NE-011Safetycommunication,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Safety,financial,Budgets Create Date,4.8,-30,0,> 30 days pre kickoff, days prior,TRUE,1,42,0.6,0.05,0.03,1.26,1.74,0.087,0.0522,P-NE-011Safetyfinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Safety,financial,Budgets Usage Rate,0.37,0,1,> 1/proj day,/day,TRUE,4,37,0.6,0.05,0.1,3.7,6.3,0.315,0.189,P-NE-011Safetyfinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Safety,financial,Change Order Time to Close,9.1,0,14,< 14 days, days,FALSE,3,35,0.5,0.2,0.25,8.75,16.25,3.25,1.625,P-NE-011Safetyfinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Safety,financial,Change Order to Budget Ratio,0.064,0,0.1,< 10%,%,FALSE,3,36,0.6,0.05,0.25,9,16,0.8,0.48,P-NE-011Safetyfinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Safety,financial,Contract to Budget Ratio (Deviation),0.105,0,0.25,>25%,%,FALSE,3,42,0.6,0.05,0.15,6.3,8.7,0.435,0.261,P-NE-011Safetyfinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Safety,financial,Invoice to Contract Ratio (Deviation),0.048,0,0.1,< 10%,%,FALSE,2,52,0.6,0.05,0.02,1.04,0.96,0.048,0.0288,P-NE-011Safetyfinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Safety,financial,Payments to Invoices Ratio (Deviation),0.07,0,0.1,< 10%,%,FALSE,4,30,0.6,0.05,0.2,6,14,0.7,0.42,P-NE-011Safetyfinancial,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Safety,operations,RFIs Closed on Time,0.248,0.8,1,> 80%,%,TRUE,3,36,0.6,0.25,0.1,3.6,6.4,1.6,0.96,P-NE-011Safetyoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Safety,operations,RFIs Lead Time,3.92,7,99,> 7 days, days,TRUE,2,61,0.6,0.25,0.3,18.3,11.7,2.925,1.755,P-NE-011Safetyoperations,,,,,,,
P-NE-011,10/28/2021,1/21/2023,5000000,Safety,operations,RFIs Rate,0.153,0.3,0.5,30-50%, days,FALSE,2,56,0.5,0.3,0.2,11.2,8.8,2.64,1.32,P-NE-011Safetyoperations,,,,,,,
