projectId,impact_category,process_name,kpi_name,actual,bp_lower_bound,bp_upper_bound,bp_range_display,unit,higher_is_better,importance_weight,score,phase wt,process wt,KPI wt,realized_value,unrealized_value,process_level_unrealized_value,phase_level_unrealized_value
P-NE-015,Schedule,financialSetup,days until sub contracts executed,19.26,0.15,21,< 15 days, days,FALSE,8,29,0.4,0.1,0.4,11.6,28.4,2.84,1.136
P-NE-015,Schedule,financialSetup,prime contract to budget variance,0.015,0,0.25,> 25%,%,FALSE,10,6,0.4,0.1,0.1,0.6,9.4,0.94,0.376
P-NE-015,Schedule,subcontractorPlanning,equipment cost variance,0.142,0,0.05,< 5%,%,FALSE,5,8,0.4,0.25,0.05,0.4,4.6,1.15,0.46
P-NE-015,Schedule,subcontractorPlanning,gantt chart completion rate,0.1615,0.95,1,> 95%,%,TRUE,8,17,0.4,0.25,0.35,5.95,29.05,7.2625,2.905
P-NE-015,Schedule,subcontractorPlanning,labor cost variance,0.123,0,0.05,< 5%,%,FALSE,10,27,0.4,0.25,0.2,5.4,14.6,3.65,1.46
P-NE-015,Schedule,subcontractorPlanning,materials cost variance,0.12,0,0.05,< 5%,%,FALSE,10,30,0.4,0.25,0.1,3,7,1.75,0.7
P-NE-015,Schedule,subcontractorPlanning,schedule to bid variance,0.12,0,0.05,< 5%,%,FALSE,9,30,0.4,0.25,0.3,9,21,5.25,2.1
P-NE-015,WC Insurance,compliance,avg insurance acquired cycle,9.94,7,14,< 7 days, days,FALSE,7,58,0.2,0.2,0.1,5.8,4.2,0.84,0.168
P-NE-015,WC Insurance,compliance,avg permit approval cycle,19.6,20,30,< 20 days, days,FALSE,7,52,0.2,0.2,0.25,13,12,2.4,0.48
P-NE-015,WC Insurance,compliance,avg sub COI received time,6.8,5,10,< 5 days, days,FALSE,6,64,0.2,0.2,0.45,28.8,16.2,3.24,0.648
P-NE-015,WC Insurance,compliance,permit submission timeliness,0.3325,0.95,1,> 95%, days,TRUE,8,35,0.2,0.2,0.2,7,13,2.6,0.52
P-NE-015,WC Insurance,designReview,clash detection rate,0.081,0.9,1,> 90%,%,TRUE,9,9,0.2,0.3,0.4,3.6,36.4,10.92,2.184
P-NE-015,WC Insurance,designReview,drawings usage,0.252,0.9,1,> 90%,%,TRUE,6,28,0.2,0.3,0.25,7,18,5.4,1.08
P-NE-015,WC Insurance,designReview,photos usage,0.13,0.5,1.5,> 50%, count,TRUE,4,26,0.2,0.3,0.2,5.2,14.8,4.44,0.888
P-NE-015,WC Insurance,designReview,specifications usage,0.288,0.9,1,> 90%,%,TRUE,6,32,0.2,0.3,0.15,4.8,10.2,3.06,0.612
P-NE-015,WC Insurance,financialSetup,budget to bid variance,0.033,0,0.05,< 5%,%,FALSE,9,34,0.2,0.1,0.25,8.5,16.5,1.65,0.33
P-NE-015,WC Insurance,financialSetup,contingency adequacy,0.028,0.1,0.15,> 10%,%,TRUE,7,28,0.2,0.1,0.15,4.2,10.8,1.08,0.216
P-NE-015,WC Insurance,financialSetup,days until sub contracts executed,18.24,0.15,21,< 15 days, days,FALSE,8,46,0.2,0.1,0.2,9.2,10.8,1.08,0.216
P-NE-015,WC Insurance,financialSetup,prime contract to budget variance,0.12,0,0.25,> 25%,%,FALSE,10,48,0.2,0.1,0.4,19.2,20.8,2.08,0.416
P-NE-015,WC Insurance,subcontractorPlanning,equipment cost variance,0.108,0,0.05,< 5%,%,FALSE,5,42,0.2,0.4,0.05,2.1,2.9,1.16,0.232
P-NE-015,WC Insurance,subcontractorPlanning,gantt chart completion rate,0.456,0.95,1,> 95%,%,TRUE,8,48,0.2,0.4,0.35,16.8,18.2,7.28,1.456
P-NE-015,WC Insurance,subcontractorPlanning,labor cost variance,0.089,0,0.05,< 5%,%,FALSE,10,61,0.2,0.4,0.2,12.2,7.8,3.12,0.624
P-NE-015,WC Insurance,subcontractorPlanning,materials cost variance,0.093,0,0.05,< 5%,%,FALSE,10,57,0.2,0.4,0.1,5.7,4.3,1.72,0.344
P-NE-015,WC Insurance,subcontractorPlanning,schedule to bid variance,0.094,0,0.05,< 5%,%,FALSE,9,56,0.2,0.4,0.3,16.8,13.2,5.28,1.056
P-SE-016,BR Insurance,compliance,avg insurance acquired cycle,10.78,7,14,< 7 days, days,FALSE,7,46,0.25,0.2,0.1,4.6,5.4,1.08,0.27
P-SE-016,BR Insurance,compliance,avg permit approval cycle,19,20,30,< 20 days, days,FALSE,7,55,0.25,0.2,0.45,24.75,20.25,4.05,1.0125
P-SE-016,BR Insurance,compliance,avg sub COI received time,8.35,5,10,< 5 days, days,FALSE,6,33,0.25,0.2,0.15,4.95,10.05,2.01,0.5025
P-SE-016,BR Insurance,compliance,permit submission timeliness,0.247,0.95,1,> 95%, days,TRUE,8,26,0.25,0.2,0.3,7.8,22.2,4.44,1.11
P-SE-016,BR Insurance,designReview,clash detection rate,0.513,0.9,1,> 90%,%,TRUE,9,57,0.25,0.35,0.3,17.1,12.9,4.515,1.12875
P-SE-016,BR Insurance,designReview,drawings usage,0.702,0.9,1,> 90%,%,TRUE,6,78,0.25,0.35,0.35,27.3,7.7,2.695,0.67375
P-SE-016,BR Insurance,designReview,photos usage,0.34,0.5,1.5,> 50%, count,TRUE,4,68,0.25,0.35,0.15,10.2,4.8,1.68,0.42
P-SE-016,BR Insurance,designReview,specifications usage,0.576,0.9,1,> 90%,%,TRUE,6,64,0.25,0.35,0.2,12.8,7.2,2.52,0.63
P-SE-016,BR Insurance,financialSetup,budget to bid variance,0.036,0,0.05,< 5%,%,FALSE,9,28,0.25,0.15,0.25,7,18,2.7,0.675
P-SE-016,BR Insurance,financialSetup,contingency adequacy,0.057,0.1,0.15,> 10%,%,TRUE,7,57,0.25,0.15,0.15,8.55,6.45,0.9675,0.241875
P-SE-016,BR Insurance,financialSetup,days until sub contracts executed,18.42,0.15,21,< 15 days, days,FALSE,8,43,0.25,0.15,0.2,8.6,11.4,1.71,0.4275
P-SE-016,BR Insurance,financialSetup,prime contract to budget variance,0.1175,0,0.25,> 25%,%,FALSE,10,47,0.25,0.15,0.4,18.8,21.2,3.18,0.795
P-SE-016,BR Insurance,subcontractorPlanning,equipment cost variance,0.088,0,0.05,< 5%,%,FALSE,5,62,0.25,0.3,0.05,3.1,1.9,0.57,0.1425
P-SE-016,BR Insurance,subcontractorPlanning,gantt chart completion rate,0.589,0.95,1,> 95%,%,TRUE,8,62,0.25,0.3,0.4,24.8,15.2,4.56,1.14
P-SE-016,BR Insurance,subcontractorPlanning,labor cost variance,0.09,0,0.05,< 5%,%,FALSE,10,60,0.25,0.3,0.15,9,6,1.8,0.45
P-SE-016,BR Insurance,subcontractorPlanning,materials cost variance,0.092,0,0.05,< 5%,%,FALSE,10,58,0.25,0.3,0.1,5.8,4.2,1.26,0.315
P-SE-016,BR Insurance,subcontractorPlanning,schedule to bid variance,0.112,0,0.05,< 5%,%,FALSE,9,38,0.25,0.3,0.3,11.4,18.6,5.58,1.395
P-SE-016,CA Insurance,compliance,avg insurance acquired cycle,9.59,7,14,< 7 days, days,FALSE,7,63,0.2,0.3,0.1,6.3,3.7,1.11,0.222
P-SE-016,CA Insurance,compliance,avg permit approval cycle,18.4,20,30,< 20 days, days,FALSE,7,58,0.2,0.3,0.5,29,21,6.3,1.26
P-SE-016,CA Insurance,compliance,avg sub COI received time,7.7,5,10,< 5 days, days,FALSE,6,46,0.2,0.3,0.15,6.9,8.1,2.43,0.486
P-SE-016,CA Insurance,compliance,permit submission timeliness,0.6555,0.95,1,> 95%, days,TRUE,8,69,0.2,0.3,0.25,17.25,7.75,2.325,0.465
P-SE-016,CA Insurance,designReview,clash detection rate,0.522,0.9,1,> 90%,%,TRUE,9,58,0.2,0.4,0.15,8.7,6.3,2.52,0.504
P-SE-016,CA Insurance,designReview,drawings usage,0.378,0.9,1,> 90%,%,TRUE,6,42,0.2,0.4,0.15,6.3,8.7,3.48,0.696
P-SE-016,CA Insurance,designReview,photos usage,0.16,0.5,1.5,> 50%, count,TRUE,4,32,0.2,0.4,0.55,17.6,37.4,14.96,2.992
P-SE-016,CA Insurance,designReview,specifications usage,0.405,0.9,1,> 90%,%,TRUE,6,45,0.2,0.4,0.15,6.75,8.25,3.3,0.66
P-SE-016,CA Insurance,financialSetup,budget to bid variance,0.0295,0,0.05,< 5%,%,FALSE,9,41,0.2,0.1,0.25,10.25,14.75,1.475,0.295
P-SE-016,CA Insurance,financialSetup,contingency adequacy,0.042,0.1,0.15,> 10%,%,TRUE,7,42,0.2,0.1,0.1,4.2,5.8,0.58,0.116
P-SE-016,CA Insurance,financialSetup,days until sub contracts executed,18,0.15,21,< 15 days, days,FALSE,8,50,0.2,0.1,0.2,10,10,1,0.2
P-SE-016,CA Insurance,financialSetup,prime contract to budget variance,0.17,0,0.25,> 25%,%,FALSE,10,68,0.2,0.1,0.45,30.6,14.4,1.44,0.288
P-SE-016,CA Insurance,subcontractorPlanning,equipment cost variance,0.09,0,0.05,< 5%,%,FALSE,5,60,0.2,0.2,0.05,3,2,0.4,0.08
P-SE-016,CA Insurance,subcontractorPlanning,gantt chart completion rate,0.418,0.95,1,> 95%,%,TRUE,8,44,0.2,0.2,0.2,8.8,11.2,2.24,0.448
P-SE-016,CA Insurance,subcontractorPlanning,labor cost variance,0.098,0,0.05,< 5%,%,FALSE,10,52,0.2,0.2,0.25,13,12,2.4,0.48
P-SE-016,CA Insurance,subcontractorPlanning,materials cost variance,0.104,0,0.05,< 5%,%,FALSE,10,46,0.2,0.2,0.1,4.6,5.4,1.08,0.216
P-SE-016,CA Insurance,subcontractorPlanning,schedule to bid variance,0.123,0,0.05,< 5%,%,FALSE,9,27,0.2,0.2,0.4,10.8,29.2,5.84,1.168
P-SE-016,Cost,compliance,avg insurance acquired cycle,11.83,7,14,< 7 days, days,FALSE,7,31,0.25,0.15,0.1,3.1,6.9,1.035,0.25875
P-SE-016,Cost,compliance,avg permit approval cycle,17.4,20,30,< 20 days, days,FALSE,7,63,0.25,0.15,0.4,25.2,14.8,2.22,0.555
P-SE-016,Cost,compliance,avg sub COI received time,7.15,5,10,< 5 days, days,FALSE,6,57,0.25,0.15,0.2,11.4,8.6,1.29,0.3225
P-SE-016,Cost,compliance,permit submission timeliness,0.399,0.95,1,> 95%, days,TRUE,8,42,0.25,0.15,0.3,12.6,17.4,2.61,0.6525
P-SE-016,Cost,designReview,clash detection rate,0.396,0.9,1,> 90%,%,TRUE,9,44,0.25,0.3,0.5,22,28,8.4,2.1
P-SE-016,Cost,designReview,drawings usage,0.162,0.9,1,> 90%,%,TRUE,6,18,0.25,0.3,0.2,3.6,16.4,4.92,1.23
P-SE-016,Cost,designReview,photos usage,0.2,0.5,1.5,> 50%, count,TRUE,4,40,0.25,0.3,0.1,4,6,1.8,0.45
P-SE-016,Cost,designReview,specifications usage,0.297,0.9,1,> 90%,%,TRUE,6,33,0.25,0.3,0.2,6.6,13.4,4.02,1.005
P-SE-016,Cost,financialSetup,budget to bid variance,0.031,0,0.05,< 5%,%,FALSE,9,38,0.25,0.2,0.15,5.7,9.3,1.86,0.465
P-SE-016,Cost,financialSetup,contingency adequacy,0.063,0.1,0.15,> 10%,%,TRUE,7,63,0.25,0.2,0.4,25.2,14.8,2.96,0.74
P-SE-016,Cost,financialSetup,days until sub contracts executed,17.28,0.15,21,< 15 days, days,FALSE,8,62,0.25,0.2,0.2,12.4,7.6,1.52,0.38
P-SE-016,Cost,financialSetup,prime contract to budget variance,0.13,0,0.25,> 25%,%,FALSE,10,52,0.25,0.2,0.25,13,12,2.4,0.6
P-SE-016,Cost,subcontractorPlanning,equipment cost variance,0.134,0,0.05,< 5%,%,FALSE,5,16,0.25,0.35,0.05,0.8,4.2,1.47,0.3675
P-SE-016,Cost,subcontractorPlanning,gantt chart completion rate,0.323,0.95,1,> 95%,%,TRUE,8,34,0.25,0.35,0.15,5.1,9.9,3.465,0.86625
P-SE-016,Cost,subcontractorPlanning,labor cost variance,0.144,0,0.05,< 5%,%,FALSE,10,6,0.25,0.35,0.35,2.1,32.9,11.515,2.87875
P-SE-016,Cost,subcontractorPlanning,materials cost variance,0.112,0,0.05,< 5%,%,FALSE,10,38,0.25,0.35,0.2,7.6,12.4,4.34,1.085
P-SE-016,Cost,subcontractorPlanning,schedule to bid variance,0.134,0,0.05,< 5%,%,FALSE,9,16,0.25,0.35,0.25,4,21,7.35,1.8375
P-SE-016,GL Insurance,compliance,avg insurance acquired cycle,11.06,7,14,< 7 days, days,FALSE,7,42,0.25,0.2,0.1,4.2,5.8,1.16,0.29
P-SE-016,GL Insurance,compliance,avg permit approval cycle,20.6,20,30,< 20 days, days,FALSE,7,47,0.25,0.2,0.25,11.75,13.25,2.65,0.6625
P-SE-016,GL Insurance,compliance,avg sub COI received time,8,5,10,< 5 days, days,FALSE,6,40,0.25,0.2,0.5,20,30,6,1.5
P-SE-016,GL Insurance,compliance,permit submission timeliness,0.494,0.95,1,> 95%, days,TRUE,8,52,0.25,0.2,0.15,7.8,7.2,1.44,0.36
P-SE-016,GL Insurance,designReview,clash detection rate,0.423,0.9,1,> 90%,%,TRUE,9,47,0.25,0.3,0.25,11.75,13.25,3.975,0.99375
P-SE-016,GL Insurance,designReview,drawings usage,0.504,0.9,1,> 90%,%,TRUE,6,56,0.25,0.3,0.3,16.8,13.2,3.96,0.99
P-SE-016,GL Insurance,designReview,photos usage,0.255,0.5,1.5,> 50%, count,TRUE,4,51,0.25,0.3,0.15,7.65,7.35,2.205,0.55125
P-SE-016,GL Insurance,designReview,specifications usage,0.666,0.9,1,> 90%,%,TRUE,6,74,0.25,0.3,0.3,22.2,7.8,2.34,0.585
P-SE-016,GL Insurance,financialSetup,budget to bid variance,0.039,0,0.05,< 5%,%,FALSE,9,22,0.25,0.15,0.25,5.5,19.5,2.925,0.73125
P-SE-016,GL Insurance,financialSetup,contingency adequacy,0.035,0.1,0.15,> 10%,%,TRUE,7,35,0.25,0.15,0.2,7,13,1.95,0.4875
P-SE-016,GL Insurance,financialSetup,days until sub contracts executed,19.14,0.15,21,< 15 days, days,FALSE,8,31,0.25,0.15,0.15,4.65,10.35,1.5525,0.388125
P-SE-016,GL Insurance,financialSetup,prime contract to budget variance,0.0475,0,0.25,> 25%,%,FALSE,10,19,0.25,0.15,0.4,7.6,32.4,4.86,1.215
P-SE-016,GL Insurance,subcontractorPlanning,equipment cost variance,0.132,0,0.05,< 5%,%,FALSE,5,18,0.25,0.35,0.05,0.9,4.1,1.435,0.35875
P-SE-016,GL Insurance,subcontractorPlanning,gantt chart completion rate,0.152,0.95,1,> 95%,%,TRUE,8,16,0.25,0.35,0.15,2.4,12.6,4.41,1.1025
P-SE-016,GL Insurance,subcontractorPlanning,labor cost variance,0.128,0,0.05,< 5%,%,FALSE,10,22,0.25,0.35,0.35,7.7,27.3,9.555,2.38875
P-SE-016,GL Insurance,subcontractorPlanning,materials cost variance,0.12,0,0.05,< 5%,%,FALSE,10,30,0.25,0.35,0.2,6,14,4.9,1.225
P-SE-016,GL Insurance,subcontractorPlanning,schedule to bid variance,0.121,0,0.05,< 5%,%,FALSE,9,29,0.25,0.35,0.25,7.25,17.75,6.2125,1.553125
P-SE-016,Safety,compliance,avg insurance acquired cycle,11.76,7,14,< 7 days, days,FALSE,7,32,0.25,0.2,0.1,3.2,6.8,1.36,0.34
P-SE-016,Safety,compliance,avg permit approval cycle,27.8,20,30,< 20 days, days,FALSE,7,11,0.25,0.2,0.25,2.75,22.25,4.45,1.1125
P-SE-016,Safety,compliance,avg sub COI received time,8.3,5,10,< 5 days, days,FALSE,6,34,0.25,0.2,0.45,15.3,29.7,5.94,1.485
P-SE-016,Safety,compliance,permit submission timeliness,0.2185,0.95,1,> 95%, days,TRUE,8,23,0.25,0.2,0.2,4.6,15.4,3.08,0.77
P-SE-016,Safety,designReview,clash detection rate,0.594,0.9,1,> 90%,%,TRUE,9,66,0.25,0.3,0.35,23.1,11.9,3.57,0.8925
P-SE-016,Safety,designReview,drawings usage,0.531,0.9,1,> 90%,%,TRUE,6,59,0.25,0.3,0.3,17.7,12.3,3.69,0.9225
P-SE-016,Safety,designReview,photos usage,0.21,0.5,1.5,> 50%, count,TRUE,4,42,0.25,0.3,0.15,6.3,8.7,2.61,0.6525
P-SE-016,Safety,designReview,specifications usage,0.477,0.9,1,> 90%,%,TRUE,6,53,0.25,0.3,0.2,10.6,9.4,2.82,0.705
P-SE-016,Safety,financialSetup,budget to bid variance,0.035,0,0.05,< 5%,%,FALSE,9,30,0.25,0.1,0.25,7.5,17.5,1.75,0.4375
P-SE-016,Safety,financialSetup,contingency adequacy,0.056,0.1,0.15,> 10%,%,TRUE,7,56,0.25,0.1,0.15,8.4,6.6,0.66,0.165
P-SE-016,Safety,financialSetup,days until sub contracts executed,17.64,0.15,21,< 15 days, days,FALSE,8,56,0.25,0.1,0.2,11.2,8.8,0.88,0.22
P-SE-016,Safety,financialSetup,prime contract to budget variance,0.09,0,0.25,> 25%,%,FALSE,10,36,0.25,0.1,0.4,14.4,25.6,2.56,0.64
P-SE-016,Safety,subcontractorPlanning,equipment cost variance,0.098,0,0.05,< 5%,%,FALSE,5,52,0.25,0.4,0.05,2.6,2.4,0.96,0.24
P-SE-016,Safety,subcontractorPlanning,gantt chart completion rate,0.3895,0.95,1,> 95%,%,TRUE,8,41,0.25,0.4,0.35,14.35,20.65,8.26,2.065
P-SE-016,Safety,subcontractorPlanning,labor cost variance,0.13,0,0.05,< 5%,%,FALSE,10,20,0.25,0.4,0.2,4,16,6.4,1.6
P-SE-016,Safety,subcontractorPlanning,materials cost variance,0.113,0,0.05,< 5%,%,FALSE,10,37,0.25,0.4,0.1,3.7,6.3,2.52,0.63
P-SE-016,Safety,subcontractorPlanning,schedule to bid variance,0.107,0,0.05,< 5%,%,FALSE,9,43,0.25,0.4,0.3,12.9,17.1,6.84,1.71
P-SE-016,Schedule,compliance,avg insurance acquired cycle,12.32,7,14,< 7 days, days,FALSE,7,24,0.4,0.35,0.1,2.4,7.6,2.66,1.064
P-SE-016,Schedule,compliance,avg permit approval cycle,21.2,20,30,< 20 days, days,FALSE,7,44,0.4,0.35,0.4,17.6,22.4,7.84,3.136
P-SE-016,Schedule,compliance,avg sub COI received time,8.9,5,10,< 5 days, days,FALSE,6,22,0.4,0.35,0.2,4.4,15.6,5.46,2.184
P-SE-016,Schedule,compliance,permit submission timeliness,0.342,0.95,1,> 95%, days,TRUE,8,36,0.4,0.35,0.3,10.8,19.2,6.72,2.688
P-SE-016,Schedule,designReview,clash detection rate,0.558,0.9,1,> 90%,%,TRUE,9,62,0.4,0.3,0.5,31,19,5.7,2.28
P-SE-016,Schedule,designReview,drawings usage,0.252,0.9,1,> 90%,%,TRUE,6,28,0.4,0.3,0.25,7,18,5.4,2.16
P-SE-016,Schedule,designReview,photos usage,0.215,0.5,1.5,> 50%, count,TRUE,4,43,0.4,0.3,0.1,4.3,5.7,1.71,0.684
P-SE-016,Schedule,designReview,specifications usage,0.423,0.9,1,> 90%,%,TRUE,6,47,0.4,0.3,0.15,7.05,7.95,2.385,0.954
P-SE-016,Schedule,financialSetup,budget to bid variance,0.024,0,0.05,< 5%,%,FALSE,9,52,0.4,0.1,0.2,10.4,9.6,0.96,0.384
P-SE-016,Schedule,financialSetup,contingency adequacy,0.034,0.1,0.15,> 10%,%,TRUE,7,34,0.4,0.1,0.3,10.2,19.8,1.98,0.792
P-SE-016,Schedule,financialSetup,days until sub contracts executed,17.94,0.15,21,< 15 days, days,FALSE,8,51,0.4,0.1,0.4,20.4,19.6,1.96,0.784
P-SE-016,Schedule,financialSetup,prime contract to budget variance,0.095,0,0.25,> 25%,%,FALSE,10,38,0.4,0.1,0.1,3.8,6.2,0.62,0.248
P-SE-016,Schedule,subcontractorPlanning,equipment cost variance,0.099,0,0.05,< 5%,%,FALSE,5,51,0.4,0.25,0.05,2.55,2.45,0.6125,0.245
P-SE-016,Schedule,subcontractorPlanning,gantt chart completion rate,0.532,0.95,1,> 95%,%,TRUE,8,56,0.4,0.25,0.35,19.6,15.4,3.85,1.54
P-SE-016,Schedule,subcontractorPlanning,labor cost variance,0.099,0,0.05,< 5%,%,FALSE,10,51,0.4,0.25,0.2,10.2,9.8,2.45,0.98
P-SE-016,Schedule,subcontractorPlanning,materials cost variance,0.096,0,0.05,< 5%,%,FALSE,10,54,0.4,0.25,0.1,5.4,4.6,1.15,0.46
P-SE-016,Schedule,subcontractorPlanning,schedule to bid variance,0.096,0,0.05,< 5%,%,FALSE,9,54,0.4,0.25,0.3,16.2,13.8,3.45,1.38
P-SE-016,WC Insurance,compliance,avg insurance acquired cycle,10.08,7,14,< 7 days, days,FALSE,7,56,0.2,0.2,0.1,5.6,4.4,0.88,0.176
P-SE-016,WC Insurance,compliance,avg permit approval cycle,21.8,20,30,< 20 days, days,FALSE,7,41,0.2,0.2,0.25,10.25,14.75,2.95,0.59
P-SE-016,WC Insurance,compliance,avg sub COI received time,8.3,5,10,< 5 days, days,FALSE,6,34,0.2,0.2,0.45,15.3,29.7,5.94,1.188
P-SE-016,WC Insurance,compliance,permit submission timeliness,0.5415,0.95,1,> 95%, days,TRUE,8,57,0.2,0.2,0.2,11.4,8.6,1.72,0.344
P-SE-016,WC Insurance,designReview,clash detection rate,0.432,0.9,1,> 90%,%,TRUE,9,48,0.2,0.3,0.4,19.2,20.8,6.24,1.248
P-SE-016,WC Insurance,designReview,drawings usage,0.477,0.9,1,> 90%,%,TRUE,6,53,0.2,0.3,0.25,13.25,11.75,3.525,0.705
P-SE-016,WC Insurance,designReview,photos usage,0.365,0.5,1.5,> 50%, count,TRUE,4,73,0.2,0.3,0.2,14.6,5.4,1.62,0.324
P-SE-016,WC Insurance,designReview,specifications usage,0.531,0.9,1,> 90%,%,TRUE,6,59,0.2,0.3,0.15,8.85,6.15,1.845,0.369
P-SE-016,WC Insurance,financialSetup,budget to bid variance,0.04,0,0.05,< 5%,%,FALSE,9,20,0.2,0.1,0.25,5,20,2,0.4
P-SE-016,WC Insurance,financialSetup,contingency adequacy,0.032,0.1,0.15,> 10%,%,TRUE,7,32,0.2,0.1,0.15,4.8,10.2,1.02,0.204
P-SE-016,WC Insurance,financialSetup,days until sub contracts executed,18.36,0.15,21,< 15 days, days,FALSE,8,44,0.2,0.1,0.2,8.8,11.2,1.12,0.224
P-SE-016,WC Insurance,financialSetup,prime contract to budget variance,0.0275,0,0.25,> 25%,%,FALSE,10,11,0.2,0.1,0.4,4.4,35.6,3.56,0.712
P-SE-016,WC Insurance,subcontractorPlanning,equipment cost variance,0.11,0,0.05,< 5%,%,FALSE,5,40,0.2,0.4,0.05,2,3,1.2,0.24
P-SE-016,WC Insurance,subcontractorPlanning,gantt chart completion rate,0.4845,0.95,1,> 95%,%,TRUE,8,51,0.2,0.4,0.35,17.85,17.15,6.86,1.372
P-SE-016,WC Insurance,subcontractorPlanning,labor cost variance,0.095,0,0.05,< 5%,%,FALSE,10,55,0.2,0.4,0.2,11,9,3.6,0.72
P-SE-016,WC Insurance,subcontractorPlanning,materials cost variance,0.096,0,0.05,< 5%,%,FALSE,10,54,0.2,0.4,0.1,5.4,4.6,1.84,0.368
P-SE-016,WC Insurance,subcontractorPlanning,schedule to bid variance,0.081,0,0.05,< 5%,%,FALSE,9,69,0.2,0.4,0.3,20.7,9.3,3.72,0.744
P-MW-017,BR Insurance,compliance,avg insurance acquired cycle,11.97,7,14,< 7 days, days,FALSE,7,29,0.25,0.2,0.1,2.9,7.1,1.42,0.355
P-MW-017,BR Insurance,compliance,avg permit approval cycle,25.4,20,30,< 20 days, days,FALSE,7,23,0.25,0.2,0.45,10.35,34.65,6.93,1.7325
P-MW-017,BR Insurance,compliance,avg sub COI received time,9.75,5,10,< 5 days, days,FALSE,6,5,0.25,0.2,0.15,0.75,14.25,2.85,0.7125
P-MW-017,BR Insurance,compliance,permit submission timeliness,0.038,0.95,1,> 95%, days,TRUE,8,4,0.25,0.2,0.3,1.2,28.8,5.76,1.44
P-MW-017,BR Insurance,designReview,clash detection rate,0.09,0.9,1,> 90%,%,TRUE,9,10,0.25,0.35,0.3,3,27,9.45,2.3625
P-MW-017,BR Insurance,designReview,drawings usage,0.054,0.9,1,> 90%,%,TRUE,6,6,0.25,0.35,0.35,2.1,32.9,11.515,2.87875
P-MW-017,BR Insurance,designReview,photos usage,0.1,0.5,1.5,> 50%, count,TRUE,4,20,0.25,0.35,0.15,3,12,4.2,1.05
P-MW-017,BR Insurance,designReview,specifications usage,0.027,0.9,1,> 90%,%,TRUE,6,3,0.25,0.35,0.2,0.6,19.4,6.79,1.6975
P-MW-017,BR Insurance,financialSetup,budget to bid variance,0.0295,0,0.05,< 5%,%,FALSE,9,41,0.25,0.15,0.25,10.25,14.75,2.2125,0.553125
P-MW-017,BR Insurance,financialSetup,contingency adequacy,0.035,0.1,0.15,> 10%,%,TRUE,7,35,0.25,0.15,0.15,5.25,9.75,1.4625,0.365625
P-MW-017,BR Insurance,financialSetup,days until sub contracts executed,18.72,0.15,21,< 15 days, days,FALSE,8,38,0.25,0.15,0.2,7.6,12.4,1.86,0.465
P-MW-017,BR Insurance,financialSetup,prime contract to budget variance,0.0675,0,0.25,> 25%,%,FALSE,10,27,0.25,0.15,0.4,10.8,29.2,4.38,1.095
P-MW-017,BR Insurance,subcontractorPlanning,equipment cost variance,0.127,0,0.05,< 5%,%,FALSE,5,23,0.25,0.3,0.05,1.15,3.85,1.155,0.28875
P-MW-017,BR Insurance,subcontractorPlanning,gantt chart completion rate,0.0665,0.95,1,> 95%,%,TRUE,8,7,0.25,0.3,0.4,2.8,37.2,11.16,2.79
P-MW-017,BR Insurance,subcontractorPlanning,labor cost variance,0.146,0,0.05,< 5%,%,FALSE,10,4,0.25,0.3,0.15,0.6,14.4,4.32,1.08
P-MW-017,BR Insurance,subcontractorPlanning,materials cost variance,0.117,0,0.05,< 5%,%,FALSE,10,33,0.25,0.3,0.1,3.3,6.7,2.01,0.5025
P-MW-017,BR Insurance,subcontractorPlanning,schedule to bid variance,0.115,0,0.05,< 5%,%,FALSE,9,35,0.25,0.3,0.3,10.5,19.5,5.85,1.4625
P-MW-017,CA Insurance,compliance,avg insurance acquired cycle,13.58,7,14,< 7 days, days,FALSE,7,6,0.2,0.3,0.1,0.6,9.4,2.82,0.564
P-MW-017,CA Insurance,compliance,avg permit approval cycle,23.6,20,30,< 20 days, days,FALSE,7,32,0.2,0.3,0.5,16,34,10.2,2.04
P-MW-017,CA Insurance,compliance,avg sub COI received time,8.7,5,10,< 5 days, days,FALSE,6,26,0.2,0.3,0.15,3.9,11.1,3.33,0.666
P-MW-017,CA Insurance,compliance,permit submission timeliness,0.076,0.95,1,> 95%, days,TRUE,8,8,0.2,0.3,0.25,2,23,6.9,1.38
P-MW-017,CA Insurance,designReview,clash detection rate,0.252,0.9,1,> 90%,%,TRUE,9,28,0.2,0.4,0.15,4.2,10.8,4.32,0.864
P-MW-017,CA Insurance,designReview,drawings usage,0.036,0.9,1,> 90%,%,TRUE,6,4,0.2,0.4,0.15,0.6,14.4,5.76,1.152
P-MW-017,CA Insurance,designReview,photos usage,0.135,0.5,1.5,> 50%, count,TRUE,4,27,0.2,0.4,0.55,14.85,40.15,16.06,3.212
P-MW-017,CA Insurance,designReview,specifications usage,0.135,0.9,1,> 90%,%,TRUE,6,15,0.2,0.4,0.15,2.25,12.75,5.1,1.02
P-MW-017,CA Insurance,financialSetup,budget to bid variance,0.045,0,0.05,< 5%,%,FALSE,9,10,0.2,0.1,0.25,2.5,22.5,2.25,0.45
P-MW-017,CA Insurance,financialSetup,contingency adequacy,0.032,0.1,0.15,> 10%,%,TRUE,7,32,0.2,0.1,0.1,3.2,6.8,0.68,0.136
