projectId,region,projectManager,impact_category,action_item_type,action_item_id,description,required_action,weight
P-NE-015,Northeast,John Doe,Safety,Late Payment,P-NE-015-LAT-05,Client payment delayed - progress billing,Follow up with client and accounts receivable,51
P-NE-015,Northeast,John Doe,Safety,Observations,P-NE-015-OBS-07,Quality observation - misaligned window frames,Coordinate with trades to correct alignment,91
P-NE-015,Northeast,John Doe,Safety,Punch Items,P-NE-015-PUN-08,Punch item - HVAC balancing incomplete,Complete system commissioning and testing,83
P-NE-015,Northeast,John Doe,Safety,RFIs,P-NE-015-RFI-01,RFI - site drainage design modification,Review with civil engineer and approve changes,70
P-NE-015,Northeast,John Doe,Safety,Submittals,P-NE-015-SUB-04,Submittal - elevator equipment shop drawings,Review technical specifications and approve,60
P-NE-015,Northeast,John Doe,Schedule,Change Orders,P-NE-015-CHA-06,Scope addition - additional parking spaces,Prepare cost estimate and contract amendment,91
P-NE-015,Northeast,John Doe,Schedule,Incidents,P-NE-015-INC-02,Safety incident - near miss on site,Complete incident investigation and safety briefing,57
P-NE-015,Northeast,John Doe,Schedule,Inspections,P-NE-015-INS-03,Building inspection failed - electrical rough-in,Address inspector comments and reschedule,85
P-NE-015,Northeast,John Doe,Schedule,Late Payment,P-NE-015-LAT-05,Client payment delayed - progress billing,Follow up with client and accounts receivable,68
P-NE-015,Northeast,John Doe,Schedule,Observations,P-NE-015-OBS-07,Quality observation - misaligned window frames,Coordinate with trades to correct alignment,61
P-NE-015,Northeast,John Doe,Schedule,Punch Items,P-NE-015-PUN-08,Punch item - HVAC balancing incomplete,Complete system commissioning and testing,68
P-NE-015,Northeast,John Doe,Schedule,RFIs,P-NE-015-RFI-01,RFI - site drainage design modification,Review with civil engineer and approve changes,90
P-NE-015,Northeast,John Doe,Schedule,Submittals,P-NE-015-SUB-04,Submittal - elevator equipment shop drawings,Review technical specifications and approve,73
P-NE-015,Northeast,John Doe,WC Insurance,Change Orders,P-NE-015-CHA-06,Scope addition - additional parking spaces,Prepare cost estimate and contract amendment,55
P-NE-015,Northeast,John Doe,WC Insurance,Incidents,P-NE-015-INC-02,Safety incident - near miss on site,Complete incident investigation and safety briefing,83
P-NE-015,Northeast,John Doe,WC Insurance,Inspections,P-NE-015-INS-03,Building inspection failed - electrical rough-in,Address inspector comments and reschedule,68
P-NE-015,Northeast,John Doe,WC Insurance,Late Payment,P-NE-015-LAT-05,Client payment delayed - progress billing,Follow up with client and accounts receivable,45
P-NE-015,Northeast,John Doe,WC Insurance,Observations,P-NE-015-OBS-07,Quality observation - misaligned window frames,Coordinate with trades to correct alignment,79
P-NE-015,Northeast,John Doe,WC Insurance,Punch Items,P-NE-015-PUN-08,Punch item - HVAC balancing incomplete,Complete system commissioning and testing,75
P-NE-015,Northeast,John Doe,WC Insurance,RFIs,P-NE-015-RFI-01,RFI - site drainage design modification,Review with civil engineer and approve changes,55
P-NE-015,Northeast,John Doe,WC Insurance,Submittals,P-NE-015-SUB-04,Submittal - elevator equipment shop drawings,Review technical specifications and approve,56
P-SE-016,Southeast,Jane Smith,BR Insurance,Incidents,P-SE-016-INC-05,Equipment malfunction - crane hydraulics,Schedule immediate equipment inspection and repair,76
P-SE-016,Southeast,Jane Smith,BR Insurance,Inspections,P-SE-016-INS-02,City inspection - foundation pour approval,Schedule inspection and prepare documentation,62
P-SE-016,Southeast,Jane Smith,BR Insurance,Late Payment,P-SE-016-LAT-03,Supplier payment overdue - concrete vendor,Resolve payment dispute and maintain relationships,85
P-SE-016,Southeast,Jane Smith,BR Insurance,Observations,P-SE-016-OBS-01,Environmental observation - dust control,Implement additional dust suppression measures,62
P-SE-016,Southeast,Jane Smith,BR Insurance,Punch Items,P-SE-016-PUN-07,Punch item - door hardware adjustment,Adjust door closers and test operation,56
P-SE-016,Southeast,Jane Smith,BR Insurance,RFIs,P-SE-016-RFI-04,RFI - HVAC ductwork routing conflict,Coordinate with MEP engineer for resolution,80
P-SE-016,Southeast,Jane Smith,BR Insurance,Submittals,P-SE-016-SUB-06,Submittal - glazing system specifications,Late submittal pending architect approval,55
P-SE-016,Southeast,Jane Smith,CA Insurance,Incidents,P-SE-016-INC-05,Equipment malfunction - crane hydraulics,Schedule immediate equipment inspection and repair,85
P-SE-016,Southeast,Jane Smith,CA Insurance,Inspections,P-SE-016-INS-02,City inspection - foundation pour approval,Schedule inspection and prepare documentation,45
P-SE-016,Southeast,Jane Smith,CA Insurance,Late Payment,P-SE-016-LAT-03,Supplier payment overdue - concrete vendor,Resolve payment dispute and maintain relationships,74
P-SE-016,Southeast,Jane Smith,CA Insurance,Observations,P-SE-016-OBS-01,Environmental observation - dust control,Implement additional dust suppression measures,61
P-SE-016,Southeast,Jane Smith,CA Insurance,Punch Items,P-SE-016-PUN-07,Punch item - door hardware adjustment,Adjust door closers and test operation,53
P-SE-016,Southeast,Jane Smith,CA Insurance,RFIs,P-SE-016-RFI-04,RFI - HVAC ductwork routing conflict,Coordinate with MEP engineer for resolution,50
P-SE-016,Southeast,Jane Smith,CA Insurance,Submittals,P-SE-016-SUB-06,Submittal - glazing system specifications,Late submittal pending architect approval,47
P-SE-016,Southeast,Jane Smith,Cost,Incidents,P-SE-016-INC-05,Equipment malfunction - crane hydraulics,Schedule immediate equipment inspection and repair,78
P-SE-016,Southeast,Jane Smith,Cost,Inspections,P-SE-016-INS-02,City inspection - foundation pour approval,Schedule inspection and prepare documentation,64
P-SE-016,Southeast,Jane Smith,Cost,Late Payment,P-SE-016-LAT-03,Supplier payment overdue - concrete vendor,Resolve payment dispute and maintain relationships,86
P-SE-016,Southeast,Jane Smith,Cost,Observations,P-SE-016-OBS-01,Environmental observation - dust control,Implement additional dust suppression measures,65
P-SE-016,Southeast,Jane Smith,Cost,Punch Items,P-SE-016-PUN-07,Punch item - door hardware adjustment,Adjust door closers and test operation,57
P-SE-016,Southeast,Jane Smith,Cost,RFIs,P-SE-016-RFI-04,RFI - HVAC ductwork routing conflict,Coordinate with MEP engineer for resolution,83
P-SE-016,Southeast,Jane Smith,Cost,Submittals,P-SE-016-SUB-06,Submittal - glazing system specifications,Late submittal pending architect approval,66
P-SE-016,Southeast,Jane Smith,GL Insurance,Incidents,P-SE-016-INC-05,Equipment malfunction - crane hydraulics,Schedule immediate equipment inspection and repair,80
P-SE-016,Southeast,Jane Smith,GL Insurance,Inspections,P-SE-016-INS-02,City inspection - foundation pour approval,Schedule inspection and prepare documentation,68
P-SE-016,Southeast,Jane Smith,GL Insurance,Late Payment,P-SE-016-LAT-03,Supplier payment overdue - concrete vendor,Resolve payment dispute and maintain relationships,56
P-SE-016,Southeast,Jane Smith,GL Insurance,Observations,P-SE-016-OBS-01,Environmental observation - dust control,Implement additional dust suppression measures,89
P-SE-016,Southeast,Jane Smith,GL Insurance,Punch Items,P-SE-016-PUN-07,Punch item - door hardware adjustment,Adjust door closers and test operation,70
P-SE-016,Southeast,Jane Smith,GL Insurance,RFIs,P-SE-016-RFI-04,RFI - HVAC ductwork routing conflict,Coordinate with MEP engineer for resolution,66
P-SE-016,Southeast,Jane Smith,GL Insurance,Submittals,P-SE-016-SUB-06,Submittal - glazing system specifications,Late submittal pending architect approval,65
P-SE-016,Southeast,Jane Smith,Safety,Incidents,P-SE-016-INC-05,Equipment malfunction - crane hydraulics,Schedule immediate equipment inspection and repair,99
P-SE-016,Southeast,Jane Smith,Safety,Inspections,P-SE-016-INS-02,City inspection - foundation pour approval,Schedule inspection and prepare documentation,80
P-SE-016,Southeast,Jane Smith,Safety,Late Payment,P-SE-016-LAT-03,Supplier payment overdue - concrete vendor,Resolve payment dispute and maintain relationships,64
P-SE-016,Southeast,Jane Smith,Safety,Observations,P-SE-016-OBS-01,Environmental observation - dust control,Implement additional dust suppression measures,95
P-SE-016,Southeast,Jane Smith,Safety,Punch Items,P-SE-016-PUN-07,Punch item - door hardware adjustment,Adjust door closers and test operation,74
P-SE-016,Southeast,Jane Smith,Safety,RFIs,P-SE-016-RFI-04,RFI - HVAC ductwork routing conflict,Coordinate with MEP engineer for resolution,60
P-SE-016,Southeast,Jane Smith,Safety,Submittals,P-SE-016-SUB-06,Submittal - glazing system specifications,Late submittal pending architect approval,56
P-SE-016,Southeast,Jane Smith,Schedule,Incidents,P-SE-016-INC-05,Equipment malfunction - crane hydraulics,Schedule immediate equipment inspection and repair,62
P-SE-016,Southeast,Jane Smith,Schedule,Inspections,P-SE-016-INS-02,City inspection - foundation pour approval,Schedule inspection and prepare documentation,85
P-SE-016,Southeast,Jane Smith,Schedule,Late Payment,P-SE-016-LAT-03,Supplier payment overdue - concrete vendor,Resolve payment dispute and maintain relationships,56
P-SE-016,Southeast,Jane Smith,Schedule,Observations,P-SE-016-OBS-01,Environmental observation - dust control,Implement additional dust suppression measures,74
P-SE-016,Southeast,Jane Smith,Schedule,Punch Items,P-SE-016-PUN-07,Punch item - door hardware adjustment,Adjust door closers and test operation,69
P-SE-016,Southeast,Jane Smith,Schedule,RFIs,P-SE-016-RFI-04,RFI - HVAC ductwork routing conflict,Coordinate with MEP engineer for resolution,94
P-SE-016,Southeast,Jane Smith,Schedule,Submittals,P-SE-016-SUB-06,Submittal - glazing system specifications,Late submittal pending architect approval,85
P-SE-016,Southeast,Jane Smith,WC Insurance,Incidents,P-SE-016-INC-05,Equipment malfunction - crane hydraulics,Schedule immediate equipment inspection and repair,84
P-SE-016,Southeast,Jane Smith,WC Insurance,Inspections,P-SE-016-INS-02,City inspection - foundation pour approval,Schedule inspection and prepare documentation,69
P-SE-016,Southeast,Jane Smith,WC Insurance,Late Payment,P-SE-016-LAT-03,Supplier payment overdue - concrete vendor,Resolve payment dispute and maintain relationships,54
P-SE-016,Southeast,Jane Smith,WC Insurance,Observations,P-SE-016-OBS-01,Environmental observation - dust control,Implement additional dust suppression measures,85
P-SE-016,Southeast,Jane Smith,WC Insurance,Punch Items,P-SE-016-PUN-07,Punch item - door hardware adjustment,Adjust door closers and test operation,67
P-SE-016,Southeast,Jane Smith,WC Insurance,RFIs,P-SE-016-RFI-04,RFI - HVAC ductwork routing conflict,Coordinate with MEP engineer for resolution,61
P-SE-016,Southeast,Jane Smith,WC Insurance,Submittals,P-SE-016-SUB-06,Submittal - glazing system specifications,Late submittal pending architect approval,54
P-MW-017,Midwest,Mike Johnson,BR Insurance,Change Orders,P-MW-017-CHA-06,Site condition change - unexpected utilities,Assess additional costs and timeline impact,75
P-MW-017,Midwest,Mike Johnson,BR Insurance,Incidents,P-MW-017-INC-05,Material damage - concrete delivery spill,File insurance claim and arrange cleanup,77
P-MW-017,Midwest,Mike Johnson,BR Insurance,Inspections,P-MW-017-INS-03,Safety inspection - fall protection audit,Correct deficiencies and document compliance,58
P-MW-017,Midwest,Mike Johnson,BR Insurance,Late Payment,P-MW-017-LAT-04,Equipment rental payment late,Process payment to avoid service interruption,80
P-MW-017,Midwest,Mike Johnson,BR Insurance,Punch Items,P-MW-017-PUN-01,Punch item - door hardware adjustment,Adjust door closers and test operation,46
P-MW-017,Midwest,Mike Johnson,BR Insurance,RFIs,P-MW-017-RFI-02,RFI - structural connection detail clarification,"High priority RFI, needs immediate architect response",67
P-MW-017,Midwest,Mike Johnson,BR Insurance,Submittals,P-MW-017-SUB-07,Submittal - roofing material samples,Coordinate color selection with client,57
P-MW-017,Midwest,Mike Johnson,CA Insurance,Change Orders,P-MW-017-CHA-06,Site condition change - unexpected utilities,Assess additional costs and timeline impact,65
P-MW-017,Midwest,Mike Johnson,CA Insurance,Incidents,P-MW-017-INC-05,Material damage - concrete delivery spill,File insurance claim and arrange cleanup,76
P-MW-017,Midwest,Mike Johnson,CA Insurance,Inspections,P-MW-017-INS-03,Safety inspection - fall protection audit,Correct deficiencies and document compliance,60
P-MW-017,Midwest,Mike Johnson,CA Insurance,Late Payment,P-MW-017-LAT-04,Equipment rental payment late,Process payment to avoid service interruption,77
P-MW-017,Midwest,Mike Johnson,CA Insurance,Punch Items,P-MW-017-PUN-01,Punch item - door hardware adjustment,Adjust door closers and test operation,46
P-MW-017,Midwest,Mike Johnson,CA Insurance,RFIs,P-MW-017-RFI-02,RFI - structural connection detail clarification,"High priority RFI, needs immediate architect response",56
P-MW-017,Midwest,Mike Johnson,CA Insurance,Submittals,P-MW-017-SUB-07,Submittal - roofing material samples,Coordinate color selection with client,49
P-MW-017,Midwest,Mike Johnson,Cost,Change Orders,P-MW-017-CHA-06,Site condition change - unexpected utilities,Assess additional costs and timeline impact,86
P-MW-017,Midwest,Mike Johnson,Cost,Incidents,P-MW-017-INC-05,Material damage - concrete delivery spill,File insurance claim and arrange cleanup,83
P-MW-017,Midwest,Mike Johnson,Cost,Inspections,P-MW-017-INS-03,Safety inspection - fall protection audit,Correct deficiencies and document compliance,69
P-MW-017,Midwest,Mike Johnson,Cost,Late Payment,P-MW-017-LAT-04,Equipment rental payment late,Process payment to avoid service interruption,88
P-MW-017,Midwest,Mike Johnson,Cost,Punch Items,P-MW-017-PUN-01,Punch item - door hardware adjustment,Adjust door closers and test operation,52
P-MW-017,Midwest,Mike Johnson,Cost,RFIs,P-MW-017-RFI-02,RFI - structural connection detail clarification,"High priority RFI, needs immediate architect response",82
P-MW-017,Midwest,Mike Johnson,Cost,Submittals,P-MW-017-SUB-07,Submittal - roofing material samples,Coordinate color selection with client,67
P-MW-017,Midwest,Mike Johnson,GL Insurance,Change Orders,P-MW-017-CHA-06,Site condition change - unexpected utilities,Assess additional costs and timeline impact,80
P-MW-017,Midwest,Mike Johnson,GL Insurance,Incidents,P-MW-017-INC-05,Material damage - concrete delivery spill,File insurance claim and arrange cleanup,77
